,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
59,The Creative Brain,2019,N/A,25 Apr 2019,52 min,Documentary,"Jennifer Beamish, Toby Trackman",David Eagleman (Himself),"David Eagleman, Grimes","Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTRlODk1NTAtNTU4NS00NTIwLWE4ZTYtMjRmZWU3ZTZjY2I3XkEyXkFqcGdeQXVyNzYwODI1OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,355,tt10338308,movie,N/A,N/A,N/A,N/A,True,,
60,Jane the Virgin,2014–2019,TV-PG,13 Oct 2014,60 min,Comedy,N/A,Jennie Snyder Urman,"Gina Rodriguez, Andrea Navedo, Yael Grobglas, Ivonne Coll","A young, devout Catholic woman discovers that she was accidentally artificially inseminated.",English,USA,Won 1 Golden Globe. Another 19 wins & 70 nominations.,https://m.media-amazon.com/images/M/MV5BMjUxMDEzNTYyN15BMl5BanBnXkFtZTgwMjQyMzg1NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"34,587",tt3566726,series,,,,,True,,5
61,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
62,The Hateful Eight,2015,R,30 Dec 2015,168 min,"Crime, Drama, Mystery, Thriller, Western",Quentin Tarantino,Quentin Tarantino,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.","English, Spanish, French",USA,Won 1 Oscar. Another 40 wins & 115 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.8,"479,077",tt3460252,movie,29 Mar 2016,"$54,116,191",The Weinstein Company,N/A,True,,
63,Persona,2019–,N/A,05 Apr 2019,20 min,Drama,N/A,N/A,Ji-eun Lee,An exploration of different personas in an eclectic collection of four works by critically acclaimed Korean directors.,Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMGNiZGNiOTgtZDRkOC00MWZlLTllYjUtMDU5YmY5MzFiZDRjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,552,tt10027990,series,,,,,True,,1
64,Special,2019–,TV-MA,12 Apr 2019,15 min,Comedy,N/A,Ryan O'Connell,"Ryan O'Connell, Jessica Hecht, Punam Patel, Marla Mindelle",A young gay man with cerebral palsy branches out from his insular existence in hopes of finally going after the life he wants.,English,USA,Nominated for 4 Primetime Emmys. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZTc1OGJkZTEtZGU2Mi00YTJmLTg0ZGYtN2E1NWI3MjBmY2IyXkEyXkFqcGdeQXVyMjYzMDg2MDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"4,987",tt9381622,series,,,,,True,,1
65,Francesco de Carlo: Cose di Questo Mondo,2019,N/A,12 Apr 2019,61 min,N/A,Francesco Imperato,N/A,Francesco De Carlo,N/A,Italian,Italy,N/A,https://m.media-amazon.com/images/M/MV5BZDUzNTVlNWEtNjE2ZC00YzU1LTk0ZDQtNTFjNzllYWY4YjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10087952,movie,N/A,N/A,N/A,N/A,True,,
66,The Perfect Date,2019,TV-14,12 Apr 2019,89 min,"Comedy, Romance",Chris Nelson,"Steve Bloom, Randall Green","Noah Centineo, Laura Marano, Odiseas Georgiadis, Camila Mendes","To save up for college, Brooks Rattigan creates an app where anyone can pay him to play the perfect stand-in boyfriend for any occasion.",English,USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZGRhOWM5MzQtM2FlNi00Zjc5LThmZmUtZTI2NzY0MTA1YjM2XkEyXkFqcGdeQXVyODQwODA1MjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}]",N/A,5.8,"27,149",tt8201170,movie,12 Apr 2019,N/A,Netflix,N/A,True,,
67,Huge in France,2019–,TV-MA,12 Apr 2019,30 min,Comedy,N/A,"Gad Elmaleh, Andrew Mogel, Jarrad Paul","Gad Elmaleh, Matthew Del Negro, Erinn Hayes, Scott Keiji Takeda",Gad is a hugely famous comedian...In France.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk3NTI3NjM2Ml5BMl5BanBnXkFtZTgwOTg0MTM3NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"2,067",tt8009602,series,,,,,True,,1
68,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
69,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
70,Horror Story,2013,N/A,02 May 2014,91 min,Horror,Ayush Raina,"Mohan Azaad, Vikram Bhatt, Sukhmani Sadana (dialogue writer)","Karan Kundrra, Nishant Malkani, Hassan Zaidi, Ravish Desai","Seven youngsters decide to spend a night in an abandoned haunted hotel. What they mistook as merely rumors, dawns on them to be the truth as they realize they are not alone inside.","English, Hindi",India,N/A,https://m.media-amazon.com/images/M/MV5BNDAzN2M3NzktNGNkYS00OTg0LTkzNWYtYTRmY2I2YzI5NDdmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,"1,438",tt3177332,movie,N/A,N/A,N/A,N/A,True,,
71,Azhar,2016,Not Rated,13 May 2016,130 min,"Biography, Drama, Sport",Anthony D'Souza,"Rajat Arora, Aditi Mediratta (associate writer)","Emraan Hashmi, Nargis Fakhri, Prachi Desai, Lara Dutta","Biographical sports drama based on the life of former Indian international cricketer, Mohammad Azharuddin","Hindi, Urdu",India,N/A,https://m.media-amazon.com/images/M/MV5BZjdiNjI1NWItZmJiOC00MWVjLThhNmMtMzIyZGU5NjdjMmE0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}]",N/A,5.8,"4,920",tt4906984,movie,N/A,N/A,Balaji Motion Pictures,N/A,True,,
72,Petta,2019,Not Rated,09 Jan 2019,171 min,"Action, Drama",Karthik Subbaraj,Karthik Subbaraj,"Rajinikanth, Vijay Sethupathi, Nawazuddin Siddiqui, M. Sasikumar","Though he works as a hostel warden, there is more to Kaali than meets the eye. Things take an interesting turn when Kaali's path crosses with a group of dreaded gangsters.",Tamil,India,N/A,https://m.media-amazon.com/images/M/MV5BN2MwZWQxY2UtNTFjNy00YWNjLWFmZDgtYjA0YzI3OTdhNTA4XkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"7,069",tt8959820,movie,N/A,N/A,US Tamil LLC,N/A,True,,
73,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
74,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
75,Black Summer,2019–,TV-MA,N/A,40 min,"Action, Drama, Horror, Thriller",N/A,"John Hyams, Karl Schaefer","Jaime King, Justin Chu Cary, Christine Lee, Sal Velez Jr.","In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.",English,"Canada, USA",1 win.,https://m.media-amazon.com/images/M/MV5BZmI0MWNkODMtZjg4YS00ZGIzLTkxOGMtYTZmMDRmZWJjN2Q0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"16,337",tt8923854,series,,,,,True,,1
76,Before I Wake,2016,PG-13,05 Jan 2018,97 min,"Drama, Fantasy, Horror, Thriller",Mike Flanagan,"Mike Flanagan, Jeff Howard","Kate Bosworth, Thomas Jane, Jacob Tremblay, Annabeth Gish",A couple adopt an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNmZmYWUxZjItNzUzOC00NGVlLTk2NDUtZThkYTk1N2Q5OTgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.2,"36,125",tt3174376,movie,N/A,N/A,Relativity Media,N/A,True,,
77,You vs. Wild,2019–,TV-PG,10 Apr 2019,20 min,"Adventure, Reality-TV",N/A,"Robert Buchta, Bear Grylls, Delbert Shoopman",Bear Grylls,"In this interactive series, you'll make key decisions to help Bear Grylls survive, thrive and complete missions in the harshest environments on Earth.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZmFkOTQxYzUtYzViNS00YjI3LWFhZDMtOTJjYjRiNDIxNDUzXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"1,680",tt10044952,series,,,,,True,,N/A
78,The Silence,2019,PG-13,10 Apr 2019,90 min,"Drama, Horror, Sci-Fi, Thriller",John R. Leonetti,"Carey Van Dyke (screenplay by), Shane Van Dyke (screenplay by), Tim Lebbon (based on the novel by)","Stanley Tucci, Kiernan Shipka, Miranda Otto, Kate Trotter","When the world is under attack from terrifying creatures who hunt their human prey by sound, 16-year old Ally Andrews (Kiernan Shipka), who lost her hearing at 13, and her family seek refuge in a remote haven.","English, American Sign Language","Canada, Germany, USA",N/A,https://m.media-amazon.com/images/M/MV5BMmZlOGZkMjMtZDc4Ny00ZTQ1LWFmYTQtOThlY2JjYjg1NGQyXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,5.3,"31,207",tt7315484,movie,10 Apr 2019,N/A,Netflix,N/A,True,,
79,Liss Pereira: Reteniendo Liquidos,2019,N/A,10 Apr 2019,N/A,Comedy,N/A,N/A,Liss Pereira,"Stand up comedy from the Colombian Liss Pereira, about the truths of sex, love, attraction and lies of modern relationships.",Portuguese,Brazil,N/A,https://m.media-amazon.com/images/M/MV5BYjg2MjNkOWYtYzI4NS00MDZmLTk3MGItMTA2ZWFkYjQ3YjhiXkEyXkFqcGdeQXVyMzM0NTc2MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,64,tt10018436,movie,N/A,N/A,N/A,N/A,True,,
80,The Dictator,2012,R,16 May 2012,83 min,Comedy,Larry Charles,"Sacha Baron Cohen, Alec Berg, David Mandel, Jeff Schaffer","Sacha Baron Cohen, Sayed Badreya, Rocky Citron, Liam Campora",The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,"English, Hebrew, Arabic",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNTlkOWYzZDYtNzQ1MS00YTNkLTkyYTItMjBmNjgyMDBlMjI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.4,"260,558",tt1645170,movie,21 Aug 2012,"$57,700,000",Paramount Pictures,N/A,True,,
81,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
82,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
83,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
84,Our Planet,2019,TV-G,05 Apr 2019,403 min,Documentary,N/A,N/A,David Attenborough,"Documentary series focusing on the breadth of the diversity of habitats around the world, from the remote Arctic wilderness and mysterious deep oceans to the vast landscapes of Africa and diverse jungles of South America.",English,"USA, UK",Won 2 Primetime Emmys. Another 2 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BN2I1ZjA5YjQtYmQ0ZS00ZmE1LTk1ZjktNTQ5ODIzY2JiZDdhXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.3/10'}]",N/A,9.3,"23,107",tt9253866,series,,,,,True,,1
85,Quicksand,2019–,TV-MA,05 Apr 2019,45 min,Drama,N/A,N/A,"Hanna Ardéhn, Felix Sandman, David Dencik, Anna Björk","Maja, a student in Stockholm, finds herself on trial for murder after a tragedy at her school. More doubts and suspicions arise when new revelations are made.",Swedish,Sweden,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BOWZlZWVhMWUtYzZiZS00NzBjLWJlNTUtOTk2Y2U4NDllYzRkXkEyXkFqcGdeQXVyMjMyOTE1Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"13,289",tt8686106,series,,,,,True,,1
86,Unicorn Store,2017,TV-PG,05 Apr 2019,92 min,"Comedy, Drama, Fantasy",Brie Larson,Samantha McIntyre,"Brie Larson, Samuel L. Jackson, Joan Cusack, Bradley Whitford","Kit, a twenty-something dreamer, receives an invitation that would fulfill her childhood dreams.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjUyMTY2OTkwMF5BMl5BanBnXkFtZTgwODEyODA3NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.5,"15,627",tt2338454,movie,N/A,N/A,N/A,N/A,True,,
87,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
88,Tijuana,2019–,N/A,05 Apr 2019,45 min,Crime,N/A,"Zayre Ferrer, Daniel Posada","Damián Alcázar, Tamara Vallarta, Rolf Petersen, Claudette Maillé",Local news reporters uncover a conspiracy after a Mexican presidential candidate is gunned down in the streets of Tijuana.,N/A,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMjg2ODRmNjAtOTJjMi00ZTk4LThhYTItNTA3MjE0MWZmNWMzXkEyXkFqcGdeQXVyODg4ODQ4NTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,250,tt8027624,series,,,,,True,,1
89,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
90,Guilty Crown,2011–,TV-14,13 Oct 2011,23 min,"Animation, Action, Romance, Sci-Fi",N/A,N/A,"Yûki Kaji, Ai Kayano, Kana Hanazawa, Kate Bristol","After the outbreak of the unidentified virus ""Lost Christmas"" in 2029, Japan has been under the control of a multi-nation organization called GHQ. Ohma Shu is a 17 year old boy who has a ...",Japanese,Japan,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNjNkMjAzYWItOWQ0Ny00NjEzLWI1NTUtMGE4MzI3NTViYzgyXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"3,648",tt2122656,series,,,,,True,,2
91,Playing Hard,2018,N/A,19 Jul 2019,92 min,Documentary,Jean-Simon Chartier,Jean-Simon Chartier,"Stéphane Cardin, Luc Duchaine, Yannis Mallat, Jason Vandenberghe",The human tale behind the creation of a blockbuster game.,"English, French","Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BOGZjYzE2NzEtYjE3OC00MjZlLWI1NWItMWJiMmE5ZjFhZTBmXkEyXkFqcGdeQXVyNzMwODM2OTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,380,tt7655524,movie,N/A,N/A,N/A,N/A,True,,
92,Ek Ladki Ko Dekha Toh Aisa Laga,2019,N/A,01 Feb 2019,120 min,"Comedy, Drama, Romance",Shelly Chopra Dhar,"Shelly Chopra Dhar (Screenplay), Gazal Dhaliwal (Screenplay), Shelly Chopra Dhar (story), Gazal Dhaliwal (story), Gazal Dhaliwal (dialogue), P.G. Wodehouse (inspired by the novel by)","Sonam Kapoor, Anil Kapoor, Rajkummar Rao, Juhi Chawla","The film tells the story of Sweety Chaudhary, a closeted lesbian, and her attempts to come out to her conservative and traditional family.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BZTNlY2YyOGYtZWFhYy00MDc3LTliYzMtZTUyYzVlNjQxZGRjXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,5.5,"3,260",tt8108164,movie,N/A,N/A,N/A,N/A,True,,
93,Ricardo Quevedo: Los Amargados Somos Mas,2019,N/A,03 Apr 2019,58 min,Comedy,N/A,N/A,Ricardo Quevedo,N/A,Spanish,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZWE5YTc3MDMtMDc1OS00ZDlhLTk2NTMtNTViMmI2OWMzZTY1XkEyXkFqcGdeQXVyMzM0NTc2MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,54,tt10027954,movie,N/A,N/A,N/A,N/A,True,,
94,Kevin Hart: Irresponsible,2019,TV-MA,02 Apr 2019,60 min,Comedy,Leslie Small,Kevin Hart,Kevin Hart,"Stand-up comedian Kevin Hart talks about his family, travel and a year full of reckless behavior in front of a live sold-out crowd in London.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjg5OTIxMGItZWFjMS00NDk4LTk3ZDctZWI1ZGM2OTAzMWNlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,6.4,"2,898",tt10009796,movie,02 Apr 2019,N/A,Netflix,N/A,True,,
95,March Comes in Like a Lion,2016–,TV-PG,08 Oct 2016,25 min,"Animation, Comedy, Drama",N/A,N/A,"Kengo Kawanishi, Khoi Dao, Ai Kayano, Kana Hanazawa","A 17 year old socially awkward orphaned shogi player, dealing with adult problems like financial difficulties, loneliness, and depression.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BODc2ZTk1OTctMTIyNy00Y2U5LThiOTUtN2Y4NGJlYTM0ODE0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,992,tt6074794,series,,,,,True,,2
96,Beyblade Burst,2016–,TV-Y7,19 Dec 2016,24 min,"Animation, Action",N/A,N/A,"Matt Hill, Sabrina Pitre, Adrian Petriw, Zach LeBlanc","Elementary-school student Valt Aoi is crazy about Beyblade and is best friends with Shu Kurenai, who is a prodigy at the game and has been named to the national Beyblade tournament's final ...",English,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMDgwMDg1NWItMzljNC00NGRkLWI1ODctMGEwYjExYzE3ODllL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjMyNTYyNTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,186,tt6348126,series,,,,,True,,2
97,I Am Maris: Portrait of a Young Yogi,2018,N/A,13 Oct 2018,52 min,Documentary,Laura Vanzee Taylor,Laura Vanzee Taylor,Maris Degener,"At 17, Maris Degener is a yoga teacher, a writer, and a survivor. After suffering from anxiety, depression and life-threatening anorexia nervosa, Maris finds her own path to healing and ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYWU2YjVlNWItZjQ3ZC00YjJlLWI1MDktNmY4ZGYzM2YwYWJhXkEyXkFqcGdeQXVyMzk1NDI3MjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,212,tt7492818,movie,N/A,N/A,N/A,N/A,True,,
98,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
99,Son of a Gun,2014,R,11 Dec 2014,108 min,"Action, Crime, Drama, Thriller",Julius Avery,"Julius Avery, John Collee (additional material)","Brenton Thwaites, Brendan Kerkvliet, Matt Flannagan, Geoff Kelso","JR busts out of prison with Brendan Lynch, Australia's most notorious criminal, and joins Lynch's gang for a gold heist that soon pits the two men against one another.","English, Serbo-Croatian","Australia, UK, Canada",2 nominations.,https://m.media-amazon.com/images/M/MV5BMDE1MTIzNzEtNmU0MC00Y2UzLWE4NTgtYmY1YzJlNTFjYWNkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"25,137",tt2452200,movie,17 Mar 2015,N/A,A24 and DIRECTV,N/A,True,,
100,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
101,Hartenstraat,2014,N/A,13 Mar 2014,90 min,Romance,Sanne Vogel,"Judith Goudsmit (scenario), Sanne Vogel (scenario contribution)","Marwan Kenzari, Bracha van Doesburgh, Georgina Verbaan, Jan Kooijman","Single father and Deli owner Daan tries to find love online. Katje a beautiful yet self absorbed designer opens a store next door, they instantly dislike each other. Daan daughter Saar ...",Dutch,Netherlands,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTg2OTIzODc0OV5BMl5BanBnXkFtZTgwMDUwNzkwMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"1,884",tt3171886,movie,N/A,N/A,2CFilm,N/A,True,,
102,Sleight,2016,R,28 Apr 2017,89 min,"Action, Drama, Sci-Fi, Thriller",J.D. Dillard,"J.D. Dillard, Alex Theurer","Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy","A young street magician (Jacob Latimore) is left to care for his little sister after their parents' passing, and turns to illegal activities to keep a roof over their heads. When he gets in...",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BODRjMDRlMmUtNGFiZi00NjIwLWJkMDgtZGU5NjY4MDNmODg3XkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,5.9,"7,469",tt4573516,movie,01 Aug 2017,"$3,847,290",BH Tilt,N/A,True,,
103,The Trap,2017,N/A,04 Jan 2017,N/A,"Drama, Horror, Mystery",Kris Sinioras,Kris Sinioras,"Eleni Gerasimidou, Ioanna Sfakianaki, Kris Sinioras","A student with the help of a friend in order to pass a psychology exam project for University, they meet up with a woman who can be useful but face the consequences.",Greek,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTk4NzM5ODQtOGQ4MC00MGNhLWJiMzEtZmIxYjU0ZjJjYjQ2XkEyXkFqcGdeQXVyNjY0NzU4Nzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,29,tt6180656,movie,N/A,N/A,N/A,N/A,True,,
104,The Spy Who Fell to Earth,2019,N/A,01 Apr 2019,94 min,"Documentary, Mystery",Tom Meadmore,Tom Meadmore,"Henry Kissinger, Muammar Gaddafi, Nikita Khrushchev, Moshe Dayan","An ambitious historian unmasks the worlds greatest spy, setting in motion the very events that lead to the spy's mysterious death.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BNTlhMDE2YjAtMTUxMi00M2UyLWIxYzYtMjkyNTk5YjM2ODQwXkEyXkFqcGdeQXVyMjEzNTMzOTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,738,tt7706168,movie,N/A,N/A,N/A,N/A,True,,
105,Ultraman,2019–,TV-14,01 Apr 2019,25 min,"Animation, Action, Sci-Fi",N/A,"Eiichi Shimizu, Tomohiro Shimoguchi, Eiji Tsuburaya","D.C. Douglas, Josh Hutcherson, Cristina Valenzuela, Tara Sands","Shinjiro Hayata learns that his father passed on the ""Ultraman Factor"" to him and fights against evil.",N/A,"USA, Japan",1 nomination.,https://m.media-amazon.com/images/M/MV5BMmRhNDUzNzgtMTFjYS00OGU4LWIxODAtODE1NjQwMGQ5ZGI2XkEyXkFqcGdeQXVyNjc1NDY3NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"1,345",tt8699270,series,,,,,True,,N/A
